Number,acc_sum,block,block_c,block_cond,con_img,correct,correct_response,datetime,endtime,jitter,project,response,response_time,row_sel,session_number,start_end,starttime,subject_id,task,task_vers,trial
4,0,prac,1,A,circle.png,0,z,Fri Sep 06 2024 09:20:29 GMT-0500 (Central Daylight Time),67113.20000004768,1400,O,None,1515,4,1,3691.2999999523163,63421.90000009537,7018,NTS,B,1
1,1,prac,1,A,circle.png,1,z,Fri Sep 06 2024 09:20:29 GMT-0500 (Central Daylight Time),69596.0,1000,O,z,692,1,1,2476.899999976158,67119.10000002384,7018,NTS,B,2
7,2,prac,1,A,circle.png,1,m,Fri Sep 06 2024 09:20:29 GMT-0500 (Central Daylight Time),72794.90000009537,1700,O,m,710,6,1,3193.5,69601.40000009537,7018,NTS,B,3
6,3,prac,1,A,circle.png,1,m,Fri Sep 06 2024 09:20:29 GMT-0500 (Central Daylight Time),76144.90000009537,1900,O,m,654,5,1,3344.2000000476837,72800.70000004768,7018,NTS,B,4
6,4,prac,1,A,circle.png,1,m,Fri Sep 06 2024 09:20:29 GMT-0500 (Central Daylight Time),79386.70000004768,1900,O,m,522,5,1,3235.399999976158,76151.30000007153,7018,NTS,B,5
3,5,prac,1,A,circle.png,1,z,Fri Sep 06 2024 09:20:29 GMT-0500 (Central Daylight Time),82358.5,1200,O,z,972,3,1,2965.5,79393.0,7018,NTS,B,6
2,6,prac,1,A,circle.png,1,z,Fri Sep 06 2024 09:20:29 GMT-0500 (Central Daylight Time),85757.70000004768,2000,O,z,615,2,1,3393.899999976158,82363.80000007153,7018,NTS,B,7
8,7,prac,1,A,circle.png,1,m,Fri Sep 06 2024 09:20:29 GMT-0500 (Central Daylight Time),88573.10000002384,1600,O,m,432,7,1,2810.399999976158,85762.70000004768,7018,NTS,B,8
3,8,prac,1,A,circle.png,1,z,Fri Sep 06 2024 09:20:29 GMT-0500 (Central Daylight Time),91189.0,1200,O,z,624,3,1,2610.7999999523163,88578.20000004768,7018,NTS,B,9
8,9,prac,1,A,circle.png,1,m,Fri Sep 06 2024 09:20:29 GMT-0500 (Central Daylight Time),94154.60000002384,1600,O,m,576,7,1,2960.600000023842,91194.0,7018,NTS,B,10
9,10,prac,1,A,circle.png,1,m,Fri Sep 06 2024 09:20:29 GMT-0500 (Central Daylight Time),96887.30000007153,1500,O,m,438,8,1,2727.399999976158,94159.90000009537,7018,NTS,B,11
7,11,prac,1,A,circle.png,1,m,Fri Sep 06 2024 09:20:29 GMT-0500 (Central Daylight Time),99903.10000002384,1700,O,m,522,6,1,3010.899999976158,96892.20000004768,7018,NTS,B,12
