Number,acc_sum,block,block_c,block_cond,con_img,correct,correct_response,datetime,endtime,jitter,project,response,response_time,row_sel,session_number,start_end,starttime,subject_id,task,task_vers,trial
2,0,prac,1,A,circle.png,0,z,Thu Aug 29 2024 15:47:40 GMT-0500 (Central Daylight Time),75594.69999998808,2000,O,None,1511,2,1,4289.0,71305.69999998808,7012,NTS,C,1
3,0,prac,1,A,circle.png,0,z,Thu Aug 29 2024 15:47:40 GMT-0500 (Central Daylight Time),79110.19999998808,1200,O,None,1513,3,1,3486.899999976158,75623.30000001192,7012,NTS,C,2
8,0,prac,1,A,circle.png,0,m,Thu Aug 29 2024 15:47:40 GMT-0500 (Central Daylight Time),83025.30000001192,1600,O,None,1514,7,1,3888.699999988079,79136.60000002384,7012,NTS,C,3
9,1,prac,1,A,circle.png,1,m,Thu Aug 29 2024 15:47:40 GMT-0500 (Central Daylight Time),86074.60000002384,1500,O,m,739,8,1,3021.5,83053.10000002384,7012,NTS,C,4
7,2,prac,1,A,circle.png,1,m,Thu Aug 29 2024 15:47:40 GMT-0500 (Central Daylight Time),89540.19999998808,1700,O,m,954,6,1,3440.099999964237,86100.10000002384,7012,NTS,C,5
6,3,prac,1,A,circle.png,1,m,Thu Aug 29 2024 15:47:40 GMT-0500 (Central Daylight Time),93305.5,1900,O,m,1057,5,1,3739.300000011921,89566.19999998808,7012,NTS,C,6
1,4,prac,1,A,circle.png,1,z,Thu Aug 29 2024 15:47:40 GMT-0500 (Central Daylight Time),96104.69999998808,1000,O,z,992,1,1,2772.5,93332.19999998808,7012,NTS,C,7
8,5,prac,1,A,circle.png,1,m,Thu Aug 29 2024 15:47:40 GMT-0500 (Central Daylight Time),99420.30000001192,1600,O,m,905,7,1,3296.400000035763,96123.89999997616,7012,NTS,C,8
4,6,prac,1,A,circle.png,1,z,Thu Aug 29 2024 15:47:40 GMT-0500 (Central Daylight Time),102402.5,1400,O,z,775,4,1,2956.5,99446.0,7012,NTS,C,9
6,7,prac,1,A,circle.png,1,m,Thu Aug 29 2024 15:47:40 GMT-0500 (Central Daylight Time),105751.39999997616,1900,O,m,635,5,1,3327.199999988079,102424.19999998808,7012,NTS,C,10
2,8,prac,1,A,circle.png,1,z,Thu Aug 29 2024 15:47:40 GMT-0500 (Central Daylight Time),109133.5,2000,O,z,571,2,1,3355.399999976158,105778.10000002384,7012,NTS,C,11
9,9,prac,1,A,circle.png,1,m,Thu Aug 29 2024 15:47:40 GMT-0500 (Central Daylight Time),112132.69999998808,1500,O,m,696,8,1,2974.599999964237,109158.10000002384,7012,NTS,C,12
8,0,prac,1,B,triangle.png,0,m,Thu Aug 29 2024 15:47:40 GMT-0500 (Central Daylight Time),156767.69999998808,1200,O,None,1515,7,1,3491.599999964237,153276.10000002384,7012,NTS,C,1
1,1,prac,1,B,triangle.png,1,z,Thu Aug 29 2024 15:47:40 GMT-0500 (Central Daylight Time),160416.69999998808,1900,O,z,943,1,1,3624.599999964237,156792.10000002384,7012,NTS,C,2
8,2,prac,1,B,triangle.png,1,m,Thu Aug 29 2024 15:47:40 GMT-0500 (Central Daylight Time),163199.0,1200,O,m,778,7,1,2757.5,160441.5,7012,NTS,C,3
2,3,prac,1,B,triangle.png,1,m,Thu Aug 29 2024 15:47:40 GMT-0500 (Central Daylight Time),166564.60000002384,1700,O,m,855,2,1,3341.900000035763,163222.69999998808,7012,NTS,C,4
4,4,prac,1,B,triangle.png,1,m,Thu Aug 29 2024 15:47:40 GMT-0500 (Central Daylight Time),169662.80000001192,1500,O,m,786,4,1,3072.800000011921,166590.0,7012,NTS,C,5
6,5,prac,1,B,triangle.png,1,m,Thu Aug 29 2024 15:47:40 GMT-0500 (Central Daylight Time),172079.39999997616,1000,O,m,627,5,1,2408.7999999523163,169670.60000002384,7012,NTS,C,6
7,6,prac,1,B,triangle.png,1,z,Thu Aug 29 2024 15:47:40 GMT-0500 (Central Daylight Time),175578.19999998808,2000,O,z,683,6,1,3475.5,172102.69999998808,7012,NTS,C,7
3,7,prac,1,B,triangle.png,1,z,Thu Aug 29 2024 15:47:40 GMT-0500 (Central Daylight Time),178594.0,1600,O,z,608,3,1,2992.100000023842,175601.89999997616,7012,NTS,C,8
2,8,prac,1,B,triangle.png,1,m,Thu Aug 29 2024 15:47:40 GMT-0500 (Central Daylight Time),181809.5,1700,O,m,700,2,1,3196.0,178613.5,7012,NTS,C,9
9,9,prac,1,B,triangle.png,1,z,Thu Aug 29 2024 15:47:40 GMT-0500 (Central Daylight Time),185025.10000002384,1400,O,z,1001,8,1,3188.100000023842,181837.0,7012,NTS,C,10
7,10,prac,1,B,triangle.png,1,z,Thu Aug 29 2024 15:47:40 GMT-0500 (Central Daylight Time),189140.5,2000,O,z,1305,6,1,4091.300000011921,185049.19999998808,7012,NTS,C,11
6,11,prac,1,B,triangle.png,1,m,Thu Aug 29 2024 15:47:40 GMT-0500 (Central Daylight Time),191573.10000002384,1000,O,m,621,5,1,2407.100000023842,189166.0,7012,NTS,C,12
2,1,test,1,A,circle.png,1,z,Thu Aug 29 2024 15:47:40 GMT-0500 (Central Daylight Time),226461.5,2000,O,z,1288,2,1,3314.399999976158,223147.10000002384,7012,NTS,C,1
2,2,test,1,A,circle.png,1,z,Thu Aug 29 2024 15:47:40 GMT-0500 (Central Daylight Time),229193.89999997616,2000,O,z,692,2,1,2713.599999964237,226480.30000001192,7012,NTS,C,2
6,3,test,1,A,circle.png,1,m,Thu Aug 29 2024 15:47:40 GMT-0500 (Central Daylight Time),231726.19999998808,1900,O,m,588,5,1,2515.0,229211.19999998808,7012,NTS,C,3
